email,razao_social,nome_fantasia,cnpj,uf,municipio,situacao_cadastral,exemplo_produto_licitado
adonailocacoeseservicos@gmail.com,ADONAI - LOCACOES E SERVICOS LTDA,SF DANTAS TRANSPORTES,54246379000143,RN,Açu,Ativa,"O OBJETO DA PRESENTE LICITAÇÃO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE ESCOLAR,"
goyacon@hotmail.com,BUENO E SILVA INFORMATICA LTDA,LASERTECH,12537362000103,GO,Indiara,Ativa,"Contratação de empresa especializada na aquisição de toners para impressoras, cilindros, kits de refil de tintas e cartu"
faturamento@nepneuro.com.br,LIVRARIA NEPNEURO LTDA,LIVRARIA NEPNEURO,24752061000173,GO,Goiânia,Ativa,"VALOR QUE SE EMPENHA PARA ATENDER DESPESA COM AQUISICAO DE TESTES PSICOLOGICOS PARA AVALIACAO DE PACIENTES, SOLICITADO P"
paodeouro01@gmail.com,PAO DE OURO PADARIA E CONFEITARIA DE PORTEIRINHA LTDA,PAO DE OURO PADARIA E CONFEITARIA,27510819000155,MG,Porteirinha,Ativa,"AQUISIÇÃO DE GENEROS ALIMENTICIOS PARA ATENDER AO CAMPUS PORTEIRINHA, CONFORME SOLICITAÇÃO DE PATRÍCIA SANTOS COSTA
COO"
ergomedisaudeocupacional@gmail.com,MARCIA REGINA CARRER VIEIRA,CLINICA SEU CONSULTORIO,32235548000107,SP,Igarapava,Ativa,"SOLICITAÇÃO DE CREDENCIAMENTOS - EXAMES POR IMAGEM, FISIOTERAPIA E PSICOLOGIA"
edobep@gmail.com,EDUARDO CASIANO BUDTINGER LTDA,,65975176000104,RS,São Martinho,Ativa,CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS PRESTADORAS DE SERVIÇOS NA ÁREA DA SAÚDE E OUTRAS ATIVIDADES
tiagolealms@gmail.com,VAST SOLUCOES ADMINISTRATIVAS LTDA,VAST SOLUCOES ADMINISTRATIVAS,21468144000147,SP,Barueri,Ativa,"Contratação da empresa VAST SOLUCOES EM TECNOLOGIA LTDA, para a prestação de serviços especializados de assessoria técni"
ssgraficapi@gmail.com,S S GRAFICA IND. E COM. LTDA,,13136807000106,PI,Teresina,Ativa,Contratação de serviços gráficos para padronização dos materiais utilizados pela Ouvidoria do TJ-PI
diraf@inmetro.gov.br,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.",INMETRO-XEREM,00662270000320,RJ,Duque de Caxias,Ativa,CONTRATAÇÃO DE SERVIÇO DE AFERIÇÃO EM APARELHOS ETILÔMETROS
postogoiabeira@hotmail.com,POSTO GOIABEIRA LTDA,POSTO GOIABEIRA,04305405000199,PA,Aurora do Pará,Ativa,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COMBUSTÍVEL, OBJETIVANDO ATENDER AS DEMANDAS DA PREFEITURA, SECR"
dglicitacao@gmail.com,DG ENTERPRISES LTDA,DG ENTERPRISES,27162489000154,SP,São José dos Campos,Ativa,"contratação de empresa para fornecimento de produtos de limpeza para necessidades dos setores Administração Geral, Saúde"
contato@medfutura.com.br,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAUDE LTDA,MEDFUTURA DISTRIBUIDORA,17700763000148,RJ,Duque de Caxias,Ativa,Aquisição de medicamento para demanda HCM
conactionempreendimentos@hotmail.com,T. W. P. EMPREENDIMENTOS E SERVICOS LTDA,CONACTION EMPREENDIMENTOS E SERVICOS,17232088000170,RJ,Campos dos Goytacazes,Ativa,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE PRODUÇÃO E DISTRIBUIÇÃO DE ALIMENTOS, COM DEDI"
dyfalempreendimentos@gmail.com,DYFAL COMERCIO DE VARIEDADES B2G LTDA,DYFAL COMERCIO DE VARIEDADES B2G,48760218000170,SC,Ascurra,Ativa,AQUISIÇÃO DE MATERIAL DE CONSUMO (BARBANTE E TESOURA) PARA ATENDER O DEINTER 4 BAURU
escritorio_modelo-faxinal@hotmail.com,J. C. FARIAS - MOVEIS E ELETRODOMESTICOS,MOVEIS APUCARANA,13396152000105,PR,Kaloré,Ativa,FUTURA E EVENTUAL AQUISIÇÃO DE BRINDES DESTINADOS ÀS AÇÕES DE INCENTIVO DO IPTU PREMIADO E À CAMPANHA NATAL PREMIADO DO 
comercial@epstransloc.com.br,EPS - LOCACAO E CONSTRUCAO CIVIL LTDA,EPS - LOCACAO E CONSTRUCAO,04859525000138,SP,Poá,Ativa,SERVICO DE OBRAS E INSTALACAO 
megadental@licitacoes.londrina.br,"MEGA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA",,25341162000114,PR,Londrina,Ativa,AQUISICAO DE EQUIPAMENTOS HOSPITALARES 
comercial.vmcomercio@gmail.com,VM COMERCIO E IMPORTACAO LTDA,VM COMERCIO E IMPORTACAO,49671519000190,SP,São Paulo,Ativa,Aquisição de utensílios para a moradia estudantil e o Centro de Educação Infantil (CEI)
rpf@rpfcomercial.com.br,RPF COMERCIAL LTDA,RPF COMERCIAL LTDA,03217016000149,,,,Insumos Compl + Copa
tybortholin@uol.com.br,TY BORTHOLIN COMERCIAL LTDA ME,TY BORTHOLIN COMERCIAL LTDA ME,05291541000130,,,,Insumos Compl + Copa
santanacomerciobh@hotmail.com,SANTANA COMÉRCIO DE UTILIDADES DOMÉSTICAS LTDA ME,SANTANA COMÉRCIO DE UTILIDADES DOMÉSTICAS LTDA ME,07665456000110,,,,Insumos Compl + Copa
valtercreative@hotmail.com,CREATIVE THINGS COMERCIO E DISTRIBUIÇÃO LTDA,CREATIVE THINGS COMERCIO E DISTRIBUIÇÃO LTDA,10206542000179,,,,Insumos Compl + Copa
ajalicita@gmail.com,DISTRIBUIDORA DE DESCARTÁVEIS A J A LTDA,DISTRIBUIDORA DE DESCARTÁVEIS A J A LTDA,11243941000172,,,,Insumos Compl + Copa
fergavi@terra.com.br,FERGAVI COMERCIAL LTDA EPP,FERGAVI COMERCIAL LTDA EPP,14968227000130,,,,Insumos Compl + Copa
stoplab010@hotmail.com,STOP LAB DISTRIBUIDORA LTDA – ME,STOP LAB DISTRIBUIDORA LTDA – ME,21352262000195,,,,Insumos Compl + Copa
dfferramentas@outlook.com,DF MÁQUINAS E FERRAMENTAS EIRELI – ME,DF MÁQUINAS E FERRAMENTAS EIRELI – ME,21793208000185,,,,Insumos Compl + Copa
farmaciadocampo@outlook.com,FARMÁCIA DO CAMPO LTDA,FARMÁCIA DO CAMPO LTDA,24688722000149,,,,Insumos Compl + Copa
jvc.engenharia@yahoo.com,JVC ENGENHARIA E SERVIÇOS LTDA,JVC ENGENHARIA E SERVIÇOS LTDA,31512534000120,,,,Insumos Compl + Copa
farovet@hotmail.com,FAROVET PRODUTOS VETERINÁRIOS EIRELI,FAROVET PRODUTOS VETERINÁRIOS EIRELI,37054879000164,,,,Insumos Compl + Copa
rancho.distribuidora21@gmail.com,RANCHO DISTRIBUIDORA LTDA,RANCHO DISTRIBUIDORA LTDA,40713112000104,,,,Insumos Compl + Copa
louixemp@gmail.com,LOUIX COMERCIO INDEPENDENTE LTDA,LOUIX COMERCIO INDEPENDENTE LTDA,45793555000176,,,,Insumos Compl + Copa
triunfalmaquinaseferramentas@gmail.com,TRIUNFAL MÁQUINAS E FERRAMENTAS LTDA,TRIUNFAL MÁQUINAS E FERRAMENTAS LTDA,48754707000110,,,,Insumos Compl + Copa
aarcomercio@gmail.com,ANA ALVES RODRIGUES FERNANDES,ANA ALVES RODRIGUES FERNANDES,50381955000104,,,,Insumos Compl + Copa
caian.comercio@gmail.com,CAIAN LTDA,CAIAN LTDA,53211921000160,,,,Insumos Compl + Copa
carlosroberto.bueno@hotmail.com,CARLOS ROBERTO BUENO & CIA LTDA,CARLOS ROBERTO BUENO & CIA LTDA,76074376000102,,,,Insumos Compl + Copa
agrofortesm@hotmail.com,AGROFORTE COMERCIAL AGROPECUARIA LTDA,AGROFORTE COMERCIAL AGROPECUARIA LTDA,94780178000146,,,,Insumos Compl + Copa
handtecequipamentos@gmail.com,PABLO LUIS MARTINS ME,PABLO LUIS MARTINS ME,09138326000154,,,,Equip. Insumos Agric e
ggv@terra.com.br,GGV COMERCIAL LTDA - (1ª ata),GGV COMERCIAL LTDA - (1ª ata),,,,,Equip. Insumos Agric e
disprocomercio@gmail.com,DISPRO DISTRIBUIDORA LTDA,DISPRO DISTRIBUIDORA LTDA,59890062000169,,,,Equip. Insumos Agric e
cordeiro.atacadista@gmail.com,DOUGLAS CORDEIRO LTDA,DOUGLAS CORDEIRO LTDA,,,,,Equip. Insumos Agric e
adm@dicalab.com.br,DICALAB - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA O AGRONEGÓCIO E ADMINISTRAÇÃO DE PRODUÇÃO DE SEMENTES LTDA,DICALAB - FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA O AGRONEGÓCIO E ADMINISTRAÇÃO DE PRODUÇÃO DE SEMENTES LTDA,45195335000140,,,,Equip. Insumos Agric e
diogopecaseimplementos@gmail.com,DIOGO EMANUEL KUHN E CIA LTDA,DIOGO EMANUEL KUHN E CIA LTDA,36374350000165,,,,Equip. Insumos Agric e
vendas@comercialeliane.com.br,COMERCIAL ELIANE – LTDA. (1ª ata),COMERCIAL ELIANE – LTDA. (1ª ata),23273760000178,,,,Equip. Insumos Agric e
cultivali.comercio@gmail.com,Cultivali Comercio LTDA,Cultivali Comercio LTDA,54755249000136,,,,Equip. Insumos Agric e
ja.benicio@hotmail.com,B V EQUIPAMENTOS DE PROTEÇÃO LTDA ME,B V EQUIPAMENTOS DE PROTEÇÃO LTDA ME,15328247000109,,,,Equip. Insumos Agric e
agromania@vallelicitacoes.com.br,Agro Comercial Agromania Ltda,Agro Comercial Agromania Ltda,24517082000104,,,,Equip. Insumos Agric e
aiq@aiq.com.br,AIQ FERRAMENTAS E INSTRUMENTOS LTDA,AIQ FERRAMENTAS E INSTRUMENTOS LTDA,12134879000143,,,,Equip. Insumos Agric e
es@agrivet.net.br,AGRIVET DISTRIBUIDORA LTDA ME,AGRIVET DISTRIBUIDORA LTDA ME,22091627000138,,,,Equip. Insumos Agric e
pedroromanandreis@gmail.com,PRA Agronegócios LTDA (1ª ata),PRA Agronegócios LTDA (1ª ata),47080085000129,,,,Equip. Insumos Agric e
jesubstratos@gmail.com,JE SUBSTRATOS E FERTILIZANTES LTDA,JE SUBSTRATOS E FERTILIZANTES LTDA,43338044000139,,,,Equip. Insumos Agric e
tnutri2@gmail.com,LUIZ TADEO DAMASCHI – EPP,LUIZ TADEO DAMASCHI – EPP,01424128000145,,,,Equip. Insumos Agric e
karla@integraagro.com.br,KARLA DE SOUZA E SILVA,KARLA DE SOUZA E SILVA,55890970000100,,,,Equip. Insumos Agric e
tenfen.comercial@gmail.com,DANIELA TENFEN ME,DANIELA TENFEN ME,26290918000106,,,,Equip. Insumos Agric e
nutriwest.nutricao@gmail.com,Empresa: NUTRIWEST NUTRIÇÃO ANIMAL LTDA.,Empresa: NUTRIWEST NUTRIÇÃO ANIMAL LTDA.,28093050000180,,,,Rações
licitacao@nutricolalimentos.com.br,NUTRIGERO NUTRIÇÃO ANIMAL LTDA,NUTRIGERO NUTRIÇÃO ANIMAL LTDA,09051762000191,,,,Rações
iuriandraschko@hotmail.com,ANDRASCHKO E ANDRASCHKO LTDA.,ANDRASCHKO E ANDRASCHKO LTDA.,28326512000161,,,,Rações
marianarepresentacoes.pa@gmail.com,MARIANA MOREIRA ANDRASCHKO LTDA,MARIANA MOREIRA ANDRASCHKO LTDA,19588170000167,,,,Rações
girottojosehenrique@gmail.com,AGROPECUARIA BOM NEGOCIO LTDA,AGROPECUARIA BOM NEGOCIO LTDA,48452616000120,,,,Rações
licignfoods@gmail.com,G. N. FOODS COM E TRANSPORTES DE RAÇÕES LTDA.,G. N. FOODS COM E TRANSPORTES DE RAÇÕES LTDA.,43564314000120,,,,Rações
helenson.faria@gmail.com,SUPERA COMERCIO E IMPORTAÇÃO LTDA.,SUPERA COMERCIO E IMPORTAÇÃO LTDA.,26749211000115,,,,Rações
universo.agricola@yahoo.com.br,UNIVERSO AGRÍCOLA COMÉRCIO E REPRESENTAÇÕES LTDA,UNIVERSO AGRÍCOLA COMÉRCIO E REPRESENTAÇÕES LTDA,09433075000130,,,,Defensivos e Fertilizan
folhaviva@hotmail.com,PLANTIUN DISTRIBUIDORA LTDA EPP,PLANTIUN DISTRIBUIDORA LTDA EPP,09590203000150,,,,Defensivos e Fertilizan
tecaminas@yahoo.com.br,TECA TECNOLOGIA E COMÉRCIO LTDA,TECA TECNOLOGIA E COMÉRCIO LTDA,11163447000106,,,,Defensivos e Fertilizan
zaidaninsumos@hotmail.com,AGRO ZAIDAN COMERCIAL LTDA,AGRO ZAIDAN COMERCIAL LTDA,50630988000140,,,,Defensivos e Fertilizan
vendas@nitrosemen.com.br,NITROSEMEN PRODUTOS AGROPECUARIOS LTDA,NITROSEMEN PRODUTOS AGROPECUARIOS LTDA,85093524000127,,,,Defensivos e Fertilizan
gerpagro@gerpagro.com.br,GERPAGRO DISTRIBUIDORA DE PRODUTOS AGROPECUARIOS LTDA,GERPAGRO DISTRIBUIDORA DE PRODUTOS AGROPECUARIOS LTDA,85318533000179,,,,Defensivos e Fertilizan
aaab.alimentos@gmail.com,AAAb Comércio,AAAb Comércio,,,,,hortifrutigranjeiros
prcomercioatacadista@gmail.com,PR Comércio,PR Comércio,33488848000160,,,,hortifrutigranjeiros
gra.martelli@gmail.com,CENTRO VETERINARIO XAVIER & TROMBINI LTDA,CENTRO VETERINARIO XAVIER & TROMBINI LTDA,28304932000147,,,,SERVIÇOS VETERINARIOS
comercial@skyclean.rio.br,SKY CLEAN COM. EQUIPAMENTOS LTDA,SKY CLEAN COM. EQUIPAMENTOS LTDA,55442589000170,,,,Lixeira e demais(90604)
verlumacomercio@gmail.com,VERLUMA COMERCIO LTDA,VERLUMA COMERCIO LTDA,63679550000107,,,,Lixeira e demais(90604)
contato@emporiumforhome.com.br,EMPORIUM FOR HOME LTDA,EMPORIUM FOR HOME LTDA,20550625000134,,,,Lixeira e demais(90604)
imporbio@hotmail.com,IMPORBIO - COMERCIAL IMPORTADORA CIENTIFICA LTDA,IMPORBIO - COMERCIAL IMPORTADORA CIENTIFICA LTDA,05696029000173,,,,Reagentes
labtek21@gmail.com,LABTEK COMERCIO DE PRODUTOS LABORATORIAIS LTDA,LABTEK COMERCIO DE PRODUTOS LABORATORIAIS LTDA,07185891000147,,,,Reagentes
vendas1@proc9.com.br,PROC9 INDUSTRIA QUIMICA LTDA,PROC9 INDUSTRIA QUIMICA LTDA,07944100000115,,,,Reagentes
gerencia@obahonline.com.br,OBAH PRODUTOS E SERVICOS ANALITICOS LTDA,OBAH PRODUTOS E SERVICOS ANALITICOS LTDA,09134068000138,,,,Reagentes
diagsolution@hotmail.com,DIAG SOLUTION ARTIGOS MEDICOS LTDA,DIAG SOLUTION ARTIGOS MEDICOS LTDA,12021151000105,,,,Reagentes
suporte@awkalab.com.br,AWKALAB PRODUTOS PARA LABORATORIO LTDA,AWKALAB PRODUTOS PARA LABORATORIO LTDA,04880181000149,,,,Reagentes
comercial@biosave.com.br,BIOSAVE-DIAGNOSTICA LTDA,BIOSAVE-DIAGNOSTICA LTDA,10919350000100,,,,Reagentes
dinalab@dinalab.com.br,DINALAB COMERCIO E SERVICOS LTDA,DINALAB COMERCIO E SERVICOS LTDA,32578926000155,,,,Reagentes
licitacoes@halogenn.com.br,HALOGENN QUIMICA CIENTIFICA COMERCIO LTDA,HALOGENN QUIMICA CIENTIFICA COMERCIO LTDA,49506242000140,,,,Reagentes
contato@fistarol.com.br,FISTAROL COMUNICACAO VISUAL LTDA-,FISTAROL COMUNICACAO VISUAL LTDA-,03660913000122,,,,IDENTIDADE VISUAL
licitacao@fgscomercial.com.br,FGS COMERCIAL LTDA,FGS COMERCIAL LTDA,39988022000147,,,,IDENTIDADE VISUAL
dmgplacas@gmail.com,DMG COMUNICAÇÃO VISUAL LTDA-ME,DMG COMUNICAÇÃO VISUAL LTDA-ME,48872449000176,,,,IDENTIDADE VISUAL
ckjcomvisual@gmail.com,CKJ COMUNICAÇÃO VISUAL,CKJ COMUNICAÇÃO VISUAL,58671644000191,,,,IDENTIDADE VISUAL
vendas@azalini.com.br,AZALINI SINALIZACAO LTDA,AZALINI SINALIZACAO LTDA,46257514000128,,,,IDENTIDADE VISUAL
contato@mariskap.com.br,G. DE BORBA - MARISKAP,G. DE BORBA - MARISKAP,78796778000146,,,,IDENTIDADE VISUAL
mariwink@hotmail.com,MWV DISTRIBUIDORA LTDA-,MWV DISTRIBUIDORA LTDA-,49649839000144,,,,IDENTIDADE VISUAL
nanepopeg88@gmail.com,Galeria 23 Comunicação Visual e Gráfica LTDA,Galeria 23 Comunicação Visual e Gráfica LTDA,51257431000179,,,,IDENTIDADE VISUAL
cstoremug@gmail.com,Mugs Designer e Personalizados - RAQUEL CARDOSO DIAS PENHA,Mugs Designer e Personalizados - RAQUEL CARDOSO DIAS PENHA,43366221000190,,,,IDENTIDADE VISUAL
matheus-gava@hotmail.com,Gava Impressão Digital LTDA,Gava Impressão Digital LTDA,,,,,IDENTIDADE VISUAL
estoque@passarelafeliz.com.br,Laguna Esporte LTDA,Laguna Esporte LTDA,52307066000122,,,,MAT. ESPORTIVO
licitacaoplus@gmail.com,Plus Sport Comércio de Artigos Esportivos LTDA,Plus Sport Comércio de Artigos Esportivos LTDA,34386298000131,,,,MAT. ESPORTIVO
vendas.baronesa@gmail.com,BARONESA LTDA,BARONESA LTDA,73993362000102,,,,MAT. ESPORTIVO
contato.biomatech@gmail.com,BIOMA TECH SOLUÇÕES INTEGRAIS,BIOMA TECH SOLUÇÕES INTEGRAIS,28702011000132,,,,MAT. ESPORTIVO
gaesportes@gmail.com,G.A DA COSTA – ESPORTES LTDA – ME,G.A DA COSTA – ESPORTES LTDA – ME,26290146000102,,,,MAT. ESPORTIVO
magazinetufick@gmail.com,MAGAZINE TUFICK LTDA,MAGAZINE TUFICK LTDA,31461288000125,,,,MAT. ESPORTIVO
asharafsafa@gmail.com,ANSAH COMÉRCIO LTDA - EPP,ANSAH COMÉRCIO LTDA - EPP,54496178000102,,,,MAT. ESPORTIVO
licitacaoramsig@gmail.com,RAMSIG LTDA,RAMSIG LTDA,54198647000107,,,,MAT. ESPORTIVO
vendas@ss.esp.br,Bike Sul Comércio e Serviços LTDA,Bike Sul Comércio e Serviços LTDA,94684099000131,,,,MAT. ESPORTIVO
uelitonsan@gmail.com,,,55162081000118,,,,MAT. ESPORTIVO
licita@consultoriablumenau.com.br,AJM INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,AJM INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,40517800000107,,,,COPA E COZINHA
distribuidora@comercialherzog.com.br,DISTRIBUIDORA HERZOG LTDA -241,DISTRIBUIDORA HERZOG LTDA -241,54697987000174,,,,COPA E COZINHA
papeisef@gmail.com,EF Indústria de Papéis LTDA -242,EF Indústria de Papéis LTDA -242,57142749000190,,,,COPA E COZINHA
glbrasildistribuidora@outlook.com,GIOVANI LÓS,GIOVANI LÓS,41465151000100,,,,COPA E COZINHA
comercial@guisotech.com.br,GUISOTECH COMERCIO DE EQUIPAMENTOS LTDA,GUISOTECH COMERCIO DE EQUIPAMENTOS LTDA,38010273000190,,,,COPA E COZINHA
comercial.hella@gmail.com,HELLA COMERCIO E SERVIÇOS LTDA- 245,HELLA COMERCIO E SERVIÇOS LTDA- 245,59777691000187,,,,COPA E COZINHA
inovareprodutos@yahoo.com.br,INOVARE COMERCIO E PLANEJAMENTO ADMINISTRATIVO LTDA,INOVARE COMERCIO E PLANEJAMENTO ADMINISTRATIVO LTDA,14378714000142,,,,COPA E COZINHA
licitacao@lumostecnologia.com.br,LUMOS CONSULTORIA E TECNOLOGIA LT- 250,LUMOS CONSULTORIA E TECNOLOGIA LT- 250,51382835000194,,,,COPA E COZINHA
comercial@modelolicit.com.br,PROLINE MATERIAL HOSPITALAR LTDA,PROLINE MATERIAL HOSPITALAR LTDA,32708161000120,,,,COPA E COZINHA
comercialsw@yahoo.com.br,SANTANA WERNECK COMERCIAL LTDA,SANTANA WERNECK COMERCIAL LTDA,11186469000183,,,,COPA E COZINHA
licitacoes.eletroquip@gmail.com,ELETROQUIP COMERCIO E LICITACOES LTDA- Ata 12/2026,ELETROQUIP COMERCIO E LICITACOES LTDA- Ata 12/2026,05854663000197,,,,2025- ELÉTRICO
distribuidoraogt@gmail.com,OGT DISTRIBUIDORA LTDA- Ata 28/2026,OGT DISTRIBUIDORA LTDA- Ata 28/2026,05893370000119,,,,2025- ELÉTRICO
isolux@uol.com.br,ISOLUX COMERCIAL LTDA - ata 020/2026,ISOLUX COMERCIAL LTDA - ata 020/2026,10229307000112,,,,2025- ELÉTRICO
grcomercio@grcomercio.com.br,GR COMERCIO LTDA- ata 016/2026,GR COMERCIO LTDA- ata 016/2026,17451234000158,,,,2025- ELÉTRICO
comercialfrancielek@gmail.com,R. BUSETTO & F. KRUGER LTDA- Ata 29/2026,R. BUSETTO & F. KRUGER LTDA- Ata 29/2026,32246085000189,,,,2025- ELÉTRICO
comercial.ircomercio@gmail.com,I.R. COMERCIO E MATERIAIS ELETRICOS LTDA- Ata 17/2026,I.R. COMERCIO E MATERIAIS ELETRICOS LTDA- Ata 17/2026,33149502000138,,,,2025- ELÉTRICO
luminorte@outlook.com.br,"LUMINORTE INSTALACAO, MANUTENCAO E COMERCIO DE MATERIAIS ELETRICOS LTDA- Ata 25/2026","LUMINORTE INSTALACAO, MANUTENCAO E COMERCIO DE MATERIAIS ELETRICOS LTDA- Ata 25/2026",40627004000119,,,,2025- ELÉTRICO
luxway2022@gmail.com,DANIEL KIM COMERCIO DE ARTIGOS DE ILUMINACAO - ata 010/2026,DANIEL KIM COMERCIO DE ARTIGOS DE ILUMINACAO - ata 010/2026,46452081000161,,,,2025- ELÉTRICO
casamireletricos@gmail.com,CASAMIR MATERIAIS ELETRICOS LTDA - ata 008/2026,CASAMIR MATERIAIS ELETRICOS LTDA - ata 008/2026,53055713000119,,,,2025- ELÉTRICO
pamlicitacao@gmail.com,FNK IMPORTADORA LTDA - ata 014/2026,FNK IMPORTADORA LTDA - ata 014/2026,54841426000105,,,,2025- ELÉTRICO
goluz.ind.com@gmail.com,GOLUZ INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA - ata 015/2026,GOLUZ INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA - ata 015/2026,57325351000190,,,,2025- ELÉTRICO
roberto@ravesi.com.br,RAVESI ENGENHARIA E COMERCIO LTDA - ata 046/2026,RAVESI ENGENHARIA E COMERCIO LTDA - ata 046/2026,59253236000182,,,,2025- ELÉTRICO
souzaericetti@gmail.com,SOUZA & RICETTI ESTRATEGIA PUBLICA LTDA - ata 035/2026,SOUZA & RICETTI ESTRATEGIA PUBLICA LTDA - ata 035/2026,61772337000101,,,,2025- ELÉTRICO
oliveirtechltda@gmail.com,ALDENIR OLIVEIRA LTDA,ALDENIR OLIVEIRA LTDA,61085784000192,,,,CONSUMÍVEIS TI
wlsolucoes@nftec.com.br,Famnet Conect Solutions Ltda,Famnet Conect Solutions Ltda,40407429000112,,,,CONSUMÍVEIS TI
lfc@htsolutions.com.br,Global Distribuição de Bens de Consumo Ltda,Global Distribuição de Bens de Consumo Ltda,89237911028908,,,,CONSUMÍVEIS TI
comercial@jlti.com.br,J & L - PROMOCAO DE VENDAS EM INFORMATICA LTDA - ME,J & L - PROMOCAO DE VENDAS EM INFORMATICA LTDA - ME,13418193000147,,,,CONSUMÍVEIS TI
contato@inforws.com.br,WS INFORTEC COMERCIO LTDA,WS INFORTEC COMERCIO LTDA,36924105000184,,,,CONSUMÍVEIS TI
tanabe@grupotorino.com.br,TORINO INFORMATICA LTDA,TORINO INFORMATICA LTDA,03619767000515,,,,CONSUMÍVEIS TI
prefeitojean15@gmail.com,Comércio de Artigos de Informática Iraceminha LTDA ME,Comércio de Artigos de Informática Iraceminha LTDA ME,06165903000109,,,,"ELETRODOMESTICOS, AUDI"
governo@microtecnica.com.br,MICROTECNICA INFORMÁTICA LTDA,MICROTECNICA INFORMÁTICA LTDA,01590728000930,,,,"ELETRODOMESTICOS, AUDI"
licitacoes@novapapelariasantarosa.com.br,IZANETE CRISTINA ALVES BASTOS LTDA - PAPELARIA SANTA ROSA,IZANETE CRISTINA ALVES BASTOS LTDA - PAPELARIA SANTA ROSA,31368587000110,,,,"ELETRODOMESTICOS, AUDI"
jebcomercio@gmail.com,JEB COMERCIO DE ELETRONICOS LTDA,JEB COMERCIO DE ELETRONICOS LTDA,33486276000180,,,,"ELETRODOMESTICOS, AUDI"
marcos@bestaudio.com.br,BEST AUDIO ELETRONICOS LTDA,BEST AUDIO ELETRONICOS LTDA,37815556000146,,,,"ELETRODOMESTICOS, AUDI"
licitacao@grupotahiti.com.br,TAHITI COMUNICAÇÃO VISUAL COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA - EPP,TAHITI COMUNICAÇÃO VISUAL COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA - EPP,65865065000145,,,,"ELETRODOMESTICOS, AUDI"
contato@koallabox.com.br,,,53458742000121,,,,"ELETRODOMESTICOS, AUDI"
atendimento@graficalayout.com.br,Scannergraf Artes Gráficas e Editora Ltda,Scannergraf Artes Gráficas e Editora Ltda,01524426000107,,,,PEP 42 - MATERIAIS GRÁFICOS
licitacao-pro@onda.com.br,EDITORA PROGRESSIVA LTDA,EDITORA PROGRESSIVA LTDA,04772585000119,,,,PEP 42 - MATERIAIS GRÁFICOS
multigraficaeditora@gmail.com,Multygrafhic Editora Ltda,Multygrafhic Editora Ltda,34382012000140,,,,PEP 42 - MATERIAIS GRÁFICOS
licitacao@rbdigital.com.br,RB Comunicação Visual Ltda,RB Comunicação Visual Ltda,27232288000186,,,,PEP 42 - MATERIAIS GRÁFICOS
adc4bolsas@hotmail.com,ADC4 INDÚSTRIA E COMÉRCIO DE BOLSAS LTDA,ADC4 INDÚSTRIA E COMÉRCIO DE BOLSAS LTDA,46651315000108,,,,PEP 42 - MATERIAIS GRÁFICOS
capapretagrafica@gmail.com,CAPA PRETA GRAFICA E EDITORA LTDA,CAPA PRETA GRAFICA E EDITORA LTDA,37040645000168,,,,PEP 42 - MATERIAIS GRÁFICOS
inovarindustriaecomunicacao@gmail.com,INOVAR INDUSTRIA E COMUNICACAO LTDA,INOVAR INDUSTRIA E COMUNICACAO LTDA,54479179000130,,,,PEP 42 - MATERIAIS GRÁFICOS
jcsolucoesgraficasltda@gmail.com,JC Soluções Gráficas LTDA,JC Soluções Gráficas LTDA,46368092000168,,,,PEP 42 - MATERIAIS GRÁFICOS
licitacao.kopubrindes@gmail.com,KOPU BRINDES LTDA,KOPU BRINDES LTDA,20621038000199,,,,PEP 42 - MATERIAIS GRÁFICOS
primecup.contato@gmail.com,LUIZ F. SANVACINSKI LTDA,LUIZ F. SANVACINSKI LTDA,11438855000115,,,,PEP 42 - MATERIAIS GRÁFICOS
rmb.licitacao@hotmail.com,ROGER ANDRÉ BRAUN ME,ROGER ANDRÉ BRAUN ME,29253577000197,,,,PEP 42 - MATERIAIS GRÁFICOS
vendas@stahlimport.com.br,Stahl Import Com de Prod Metl Import e Export Ltda,Stahl Import Com de Prod Metl Import e Export Ltda,09384313000165,,,,MAT. HIDRÁULICO
